id,score,href,fields_title
2818179,4.5643234,https://api.reliefweb.int/v1/reports/2818179,"Communicable Disease Threats Report, 30 September - 6 October 2018 (Week 40)"
2801654,4.5643234,https://api.reliefweb.int/v1/reports/2801654,U.S. Government Programs Recognize 300 Afghan Women
2798554,4.5643234,https://api.reliefweb.int/v1/reports/2798554,USAID Provides $43.8 million to WFP to Boost Food Assistance for Drought Affected Afghans
2922614,4.5643234,https://api.reliefweb.int/v1/reports/2922614,"Through Drought, Snow and Conflict, USAID Responds in Afghanistan"
2547274,4.5643234,https://api.reliefweb.int/v1/reports/2547274,"Communicable Disease Threats Report, 1 - 7 April 2018 (Week 14)"
2542634,4.5643234,https://api.reliefweb.int/v1/reports/2542634,UK commits to rid deadly mines in Afghanistan and Sudan
2582439,4.5643234,https://api.reliefweb.int/v1/reports/2582439,"Afghanistan: UN expert condemns attacks on journalists, says perpetrators must be brought to justice"
2581484,4.5643234,https://api.reliefweb.int/v1/reports/2581484,"Afghanistan - Complex Emergency Fact Sheet #2, Fiscal Year (FY) 2018"
2735444,4.5643234,https://api.reliefweb.int/v1/reports/2735444,Note to Correspondents: United Nations Assistant Secretary-General for Political Affairs Miroslav Jenča completes visit to Afghanistan
2705429,4.5643234,https://api.reliefweb.int/v1/reports/2705429,The Global Slavery Index 2018
3651023,4.5643234,https://api.reliefweb.int/v1/reports/3651023,"Security Council Open Debate on “Peace Operations and Human Rights”: Statement by Michelle Bachelet, UN High Commissioner for Human Rights"
3660258,4.5643234,https://api.reliefweb.int/v1/reports/3660258,Afghanistan: Enabling Health Workers to fight COVID-19 safely and securely
3634283,4.5643234,https://api.reliefweb.int/v1/reports/3634283,Afghanistan: More challenges for women and girls due to COVID-19
3632212,4.5643234,https://api.reliefweb.int/v1/reports/3632212,"COVID-19 – Global response Fact Sheet #2, Fiscal Year (FY) 2020 – May 5, 2020"
