id,score,href,fields_title
4137987,6.075283,https://api.reliefweb.int/v1/reports/4137987?appname=DESKTOP-06R1BSH,"Nuclear Safety, Security and Safeguards in Ukraine - Report by the Director General (GOV/2025/11)"
4134672,6.075283,https://api.reliefweb.int/v1/reports/4134672?appname=DESKTOP-06R1BSH,Anniversary of Russia’s Full-Scale Invasion of Ukraine: Helvetas supports people who otherwise would not receive help
4134699,6.075283,https://api.reliefweb.int/v1/reports/4134699?appname=DESKTOP-06R1BSH,IOM aims to aid two million people in Ukraine in 2025 as war and displacement continue
4134810,6.075283,https://api.reliefweb.int/v1/reports/4134810?appname=DESKTOP-06R1BSH,The medical humanitarian needs in Ukraine remain as urgent as ever
4134821,6.075283,https://api.reliefweb.int/v1/reports/4134821?appname=DESKTOP-06R1BSH,"How Social Capital and Support Structures Shape the Experiences of People Affected by the War in Ukraine: The Case of Ukraine, Poland, and Germany"
4138937,6.075283,https://api.reliefweb.int/v1/reports/4138937?appname=DESKTOP-06R1BSH,Report of the Independent International Commission of Inquiry on Ukraine (A/HRC/58/67)(Advance unedited version)
4138853,6.075283,https://api.reliefweb.int/v1/reports/4138853?appname=DESKTOP-06R1BSH,UNHCR Greece Factsheet - February 2025
4139098,6.075283,https://api.reliefweb.int/v1/reports/4139098?appname=DESKTOP-06R1BSH,Norwegian research foundations develop new technology for studying war crimes against Ukraine
4139737,6.075283,https://api.reliefweb.int/v1/reports/4139737?appname=DESKTOP-06R1BSH,"Déclaration commune de la réunion des ministres des Affaires étrangères du G7 dans Charlevoix, le 14 mars 2025"
4140807,6.075283,https://api.reliefweb.int/v1/reports/4140807?appname=DESKTOP-06R1BSH,"Gender in Humanitarian Action Working Group Time: 14:00-15:30 Date: March 5, 2025 [Meeting Minutes] [EN/UK]"
4140848,6.075283,https://api.reliefweb.int/v1/reports/4140848?appname=DESKTOP-06R1BSH,CIVICUS State of Civil Society Report 2025
4140803,6.075283,https://api.reliefweb.int/v1/reports/4140803?appname=DESKTOP-06R1BSH,Practical Guidance - Role of Protection Clusters in Durable Solutions Processes for Internally Displaced Persons
4140562,6.075283,https://api.reliefweb.int/v1/reports/4140562?appname=DESKTOP-06R1BSH,Ukraine: Humanitarian Access Snapshot (January to February 2025) [EN/UK]
